Company,returnOnEquity,industry,dividendYield,grossMargins,marketCap,returnOnAssets,trailingEps,enterpriseValue,forwardPE,sector,freeCashflow,netIncomeToCommon,profitMargins,totalRevenue,debtToEquity,beta,currentRatio,operatingMargins,trailingPE,quickRatio,forwardEps
GIGGU,,,,,,,,,,,,,,,,,,,,,
GIGM,-0.086540006,Electronic Gaming & Multimedia,,0.5128,16688822.0,-0.050079998,-0.36,-18172480.0,,Communication Services,,-3851000.0,-1.2483001,3085000.0,0.369,0.371,13.966,-1.31079,,13.742,
GIII,0.12794,Apparel Manufacturing,,0.40506,1366124416.0,0.06959,3.98,1581507840.0,7.802005,Consumer Cyclical,386596256.0,186508000.0,0.06043,3086394112.0,41.828,2.197,2.917,0.06431,7.8216076,1.633,3.99
GIL,0.23708999,Apparel Manufacturing,0.0168,0.30644,7530578432.0,0.114930004,2.51,8997114880.0,10.124741,Consumer Cyclical,371552512.0,421855008.0,0.13053,3231779072.0,102.075,1.604,2.314,0.22388001,19.402391,0.891,4.81
GILD,0.00561,Drug Manufacturers—General,0.0317,0.77805,120899379200.0,0.12064999,0.09,140271386624.0,13.059219,Healthcare,10893375488.0,126000000.0,0.00445,28298999808.0,132.73,0.192,1.114,0.42213002,1078.1111,0.821,7.43
GILT,0.07388,Communication Equipment,,0.37417,319865376.0,0.03774,0.35,233379552.0,16.028572,Technology,9098125.0,19865000.0,0.06797,292248000.0,2.54,0.573,2.136,0.03642,16.028572,1.621,0.35
GIPR,-0.24947001,REIT—Diversified,0.1137,0.75114995,10792148.0,-0.0068900003,-2.66,99347496.0,-1.150289,Real Estate,-1535593.0,-9175175.0,-0.89088994,9659091.0,213.578,-0.111,0.638,-0.19805999,,0.223,-1.73
GIPRW,-0.24947001,REIT—Diversified,,0.75114995,,-0.0068900003,-3.399,,,Real Estate,-1535593.0,-9175175.0,-0.89088994,9659091.0,213.578,-0.111,0.638,-0.19805999,,0.223,
GIS,0.24168,Packaged Foods,0.0374,0.34652,35585687552.0,0.07251,4.2,48688984064.0,13.638298,Consumer Defensive,2196512512.0,2403000064.0,0.12136,19800600576.0,139.823,0.107,0.66,0.175,15.261905,0.317,4.7
GJH,,,,,,,,,,,,,,,,,,,,,
GJO,,,,,,,,,,,,,,,,,,,,,
GJP,,,,,,,,,,,,,,,,,,,,,
GJR,,,,,,,,,,,,,,,,,,,,,
GJS,,,,,,,,,,,,,,,,,,,,,
GJT,,,,,,,,,,,,,,,,,,,,,
GKOS,-0.26099002,Medical Devices,,0.76611,7886853120.0,-0.07739,-2.93,7780134912.0,-130.03636,Healthcare,-30490124.0,-149571008.0,-0.41507,360347008.0,23.897,1.028,5.542,-0.25509,,4.448,-1.1
GL,0.23546,Insurance—Life,0.0088,0.32757,9152534528.0,0.03308,11.8,12050574336.0,8.0464945,Financial Services,1261007872.0,1090368000.0,0.19037001,5727482880.0,67.544,0.807,0.633,0.28285998,9.23983,0.479,13.55
GL^D,,,,,,,,,,,,,,,,,,,,,
GLAC,,Shell Companies,,,95135000.0,-0.01332,0.09,95133800.0,,Financial Services,-1157684.0,1506416.0,,,,,0.247,,117.77778,0.002,
GLACR,,,,,,-0.01332,,,,,-1157684.0,1506416.0,,,,,0.247,,,0.002,
GLACU,,Shell Companies,,,,-0.01332,,96031296.0,,Financial Services,-1157684.0,1506416.0,,,,,0.247,,,0.002,
GLAD,0.18885,Asset Management,0.0773,1.0,556912640.0,0.05797,3.54,881046912.0,12.487805,Financial Services,28817876.0,75789000.0,0.78405,96663000.0,71.89,1.251,1.352,0.71450996,7.2316384,1.197,2.05
GLADZ,,,,,,,,,,,,,,,,,,,,,
GLBE,-0.12156,Internet Retail,,0.43223,6713078272.0,-0.054640003,-0.66,6393591296.0,2010.0001,Consumer Cyclical,166136256.0,-109682000.0,-0.1733,632886976.0,2.547,1.1,2.277,-0.13581,,2.054,0.02
GLBS,0.03889,Marine Shipping,,0.42224,31696742.0,0.0056,0.33,33254744.0,-38.5,Industrials,-51271124.0,6827000.0,0.21320999,32020000.0,40.415,0.26,7.332,0.19294001,4.6666665,5.909,-0.04
GLBZ,0.0055400003,Banks—Regional,0.070199996,,16533875.0,0.00026,0.04,24071882.0,,Financial Services,,95000.0,0.00839,11317000.0,,0.612,,0.03875,142.5,,
GLDD,0.14938,Engineering & Construction,,0.19943,848301120.0,0.04812,0.88,1318428800.0,14.835294,Industrials,-88538128.0,59107000.0,0.0797,741648000.0,113.342,1.138,1.208,0.08732,14.329545,0.823,0.85
GLDG,-0.2068,Gold,,,179487360.0,-0.12021,-0.09,171701280.0,-13.428572,Basic Materials,-10409750.0,-23297000.0,,,0.35,1.375,4.19,,,3.429,-0.07
GLE,0.20188999,Information Technology Services,,0.14823,73932000.0,0.06664,0.02,65490120.0,,Technology,3093022.0,2595504.0,0.05249,49450432.0,0.297,,1.434,0.07848,202.0,1.41,
GLLI,,Shell Companies,,,68606448.0,-0.02623,-0.12,32181100.0,,Financial Services,-885711.0,-242739.0,,,,0.008,0.052,,,0.026,
GLLIR,,,,,,-0.02623,,,,,-885711.0,-242739.0,,,,0.008,0.052,,,0.026,
GLMD,-0.52666,Biotechnology,,,4340131.0,-0.29313,-10.44,-8296902.0,-2.7961166,Healthcare,-4066250.0,-5883000.0,,,,0.798,6.484,,,6.408,-1.03
GLNG,0.07077,Oil & Gas Midstream,0.026300002,0.57797,3962399744.0,0.023699999,1.32,5189759488.0,19.84375,Energy,-71964248.0,140742000.0,0.50887,276579008.0,44.345,0.572,1.241,0.44654,28.863634,0.971,1.92
GLO,0.12564999,Asset Management,0.105900005,1.0,232995744.0,0.0053,0.75,284968704.0,,Financial Services,-10592303.0,31993374.0,3.8247101,8364918.0,20.276,1.121,1.084,0.44827998,7.2533336,0.205,
GLOB,0.096140005,Information Technology Services,,0.36056,10088081408.0,0.06092,3.83,10234736640.0,31.556005,Technology,188897248.0,168844000.0,0.07391,2284526080.0,13.235,1.385,1.548,0.10170999,61.05222,1.541,7.41
GLOP^A,,,,,,,,,,,,,,,,,,,,,
GLOP^B,,,,,,,,,,,,,,,,,,,,,
GLOP^C,,,,,,,,,,,,,,,,,,,,,
GLP,0.16204001,Oil & Gas Midstream,0.060900003,0.0615,1661744128.0,0.04344,3.31,3756385792.0,19.629482,Energy,-537656512.0,93628000.0,0.00624,17185247232.0,293.941,1.371,1.098,0.01895,14.885197,0.529,2.51
GLP^B,,,,,,,,,,,,,,,,,,,,,
GLPG,-0.0221,Biotechnology,,-0.27445,1843800832.0,-0.02382,-0.99,-1482243200.0,-26.903847,Healthcare,-283032736.0,-60611000.0,0.79331,260094000.0,0.401,0.06,10.134,-0.90737,,9.754,-1.04
GLPI,0.17936,REIT—Specialty,0.0617,0.94911003,13508318208.0,0.05811,2.86,21054152704.0,16.631756,Real Estate,99952872.0,778259968.0,0.51537,1510960000.0,165.849,0.999,3.355,0.69459,17.213287,3.19,2.96
GLQ,0.14096,Asset Management,0.1028,1.0,132378752.0,0.00409,1.05,161371296.0,,Financial Services,-5469018.0,19836840.0,4.8985996,4049488.0,20.298,1.141,1.082,0.36775002,6.704762,0.204,
GLRE,0.14175999,Insurance—Reinsurance,,0.20135,513779360.0,0.033,2.53,522885280.0,9.21875,Financial Services,75060376.0,87840000.0,0.12508,702254016.0,9.609,0.854,1.71,0.17854999,5.8300395,0.065,1.6
GLSI,-1.2366999,Biotechnology,,,184814480.0,-0.72453004,-0.79,177588944.0,-17.146341,Healthcare,-3152795.0,-10218405.0,,,,3.318,5.34,,,5.34,-0.82
GLST,,Shell Companies,,,46537140.0,-0.03154,-0.02,47494628.0,,Financial Services,952103.0,-216090.0,,,,-0.047,0.241,,,0.233,
GLT,-0.3065,Paper & Paper Products,,0.10514,73672472.0,0.0057,-20.28,953749312.0,61.911762,Basic Materials,10553625.0,-70557000.0,-0.050819997,1309181952.0,445.918,1.742,2.23,0.00908,,0.816,0.34
GLTO,-0.72613,Biotechnology,,,9324289.0,-0.34287998,-19.11,-10321718.0,-0.3748015,Healthcare,-16521125.0,-21173000.0,,,0.153,1.249,8.676,,,8.555,-18.89
GLU,0.03164,Asset Management,0.0738,1.0,96994784.0,0.015620001,0.72,129636984.0,,Financial Services,,1970821.0,0.91089,4770962.0,0.409,0.937,5.936,0.74258006,22.569443,5.929,
GLU^B,,,,,,,,,,,,,,,,,,,,,
GLUE,-0.61228,Biotechnology,,1.12033,614981376.0,-0.28425,-2.22,416487520.0,-6.6733336,Healthcare,-47188876.0,-119389000.0,,14975000.0,21.269,1.3,6.033,-2.87836,,5.83,-1.5
GLV,0.03142,Asset Management,0.10609999,1.0,74203640.0,0.011619999,0.22,90182472.0,,Financial Services,602868.0,2661814.0,0.68347,3894541.0,19.733,0.911,1.083,0.63719004,27.045454,0.122,
GLW,0.019299999,Electronic Components,0.0229,0.33661,41885745152.0,0.02754,0.19,48977731584.0,21.177488,Technology,1113874944.0,156000000.0,0.01237,12611000320.0,72.739,1.029,1.655,0.11236,257.47366,0.776,2.31
GLXG,0.65478,Staffing & Employment Services,,0.53687,279193760.0,0.15441,0.06,239489008.0,,Industrials,8712615.0,5505489.0,0.18275999,30124952.0,36.2,,0.859,0.29024,258.33334,0.711,
GLYC,-1.04492,Biotechnology,,1.0,26928518.0,-0.59249,-0.6,4991224.0,-4.64,Healthcare,-22150632.0,-39113232.0,,10000.0,2.237,1.842,5.477,-4087.705,,5.156,-0.09
GM,0.14167,Auto Manufacturers,0.0083,0.1201,63402934272.0,0.026989998,9.37,168781692928.0,5.4550614,Consumer Cyclical,-2336875008.0,10988999680.0,0.06058,182719004672.0,174.581,1.414,1.209,0.07857,6.153682,0.948,10.57
GMAB,0.14919,Biotechnology,,0.96099997,14735155200.0,0.10953,1.04,-14857484288.0,16.57143,Healthcare,5689375232.0,4702000128.0,0.23695,19843999744.0,3.092,0.859,5.169,0.38249,22.307693,5.153,1.4
GME,0.015039999,Specialty Retail,,0.26237,12171863040.0,0.00043000001,0.14,7955951616.0,-2726.0,Consumer Cyclical,-93387504.0,42500000.0,0.00934,4552000000.0,12.171,-0.098,6.233,-0.03558,194.71428,5.442,-0.01
GMED,0.02217,Medical Devices,,0.67051005,11164333056.0,0.04729,0.62,11005956096.0,23.973682,Healthcare,473363616.0,91513000.0,0.03692,2478596096.0,13.179,1.169,2.514,0.17668,132.24193,1.574,3.42
GMGI,,Electronic Gaming & Multimedia,,0.73183,383773344.0,,-0.02,360439104.0,27.09091,Communication Services,,14817696.0,0.16922002,87563168.0,35.864,,1.82,0.00317,,1.741,0.11
GMM,0.60212004,Information Technology Services,,0.6275,13295192.0,0.23961,0.57,5631281.0,,Technology,-14730243.0,16344594.0,0.48092997,33985284.0,6.991,,3.077,0.33687,0.68859655,1.953,
GMRE,0.0071799997,REIT—Healthcare Facilities,0.0945,1.0,613858944.0,0.01711,-0.02,1306623744.0,111.12501,Real Estate,79129504.0,-1403000.0,0.03235,136584992.0,112.719,1.281,2.088,0.25695,,1.882,0.08
GMRE^A,,,,,,,,,,,,,,,,,,,,,
GMS,0.1745,Building Products & Equipment,,0.32086,4054635776.0,0.07143,6.08,5673009664.0,12.464976,Industrials,247595744.0,246496992.0,0.04449,5540763136.0,113.844,1.679,2.306,0.06906,16.975328,1.391,8.28
GNE,0.01988,Utilities—Regulated Electric,0.0182,0.32456002,449070368.0,0.08802,0.08,303107456.0,35.891304,Utilities,42627752.0,3374000.0,0.00802,427220992.0,1.855,0.091,2.563,0.10504,206.375,2.13,0.46
GNFT,0.25913998,Biotechnology,,1.0,263431440.0,0.06513,0.4,266484784.0,,Healthcare,-50663248.0,22271000.0,0.27675,80474000.0,69.64,1.122,3.744,0.50997,13.075,3.642,
GNK,0.0748,Marine Shipping,0.089899994,0.42887002,761090560.0,0.04849,1.58,790157504.0,10.289017,Industrials,12824625.0,68662000.0,0.15629,439329984.0,7.949,0.966,3.093,0.20668,11.265822,1.628,1.73
GNL,-0.068509996,REIT—Diversified,0.1425,0.81305003,1799786624.0,0.01825,-0.78,6474798080.0,-85.77777,Real Estate,299303488.0,-218140000.0,-0.21365999,812620992.0,211.942,1.351,0.909,0.30937,,0.491,-0.09
GNL^A,,,,,,,,,,,,,,,,,,,,,
GNL^B,,,,,,,,,,,,,,,,,,,,,
GNL^D,,,,,,,,,,,,,,,,,,,,,
GNL^E,,,,,,,,,,,,,,,,,,,,,
GNLN,-1.42391,Tobacco,,0.34924,1384725.0,-0.23101999,18.78,7297943.0,-0.38112518,Consumer Defensive,-1403125.0,-19944000.0,-0.66592,29367000.0,106.567,1.851,0.96,-1.31787,0.11182108,0.088,-5.51
GNLX,-0.88571,Biotechnology,,1.0,103606496.0,-0.44608003,-0.95,70877416.0,-3.1914895,Healthcare,-11902625.0,-26538000.0,,8000.0,5.859,,6.009,-3414.375,,5.796,-0.94
GNPX,-3.18877,Biotechnology,,,3468657.0,-1.45941,-15.6,1009627.0,-0.6146789,Healthcare,-12445628.0,-26142208.0,,,,-1.286,1.945,,,1.088,-2.18
GNRC,0.123780005,Specialty Industrial Machinery,,0.3765,11608518656.0,0.059180003,4.8,12975878144.0,23.764921,Industrials,544419776.0,292369984.0,0.07169,4124702976.0,65.432,1.367,2.034,0.14369,40.647915,0.856,8.21
GNS,-0.33925,Education & Training Services,,0.50023,13698252.0,-0.19176,-1.0,17479416.0,-3.94375,Consumer Defensive,-5118948.0,-5657143.0,-0.24529,23062754.0,39.328,11.101,0.559,-1.0174401,,0.435,-0.16
GNSS,-0.84386003,Scientific & Technical Instruments,,0.45588002,169049152.0,-0.23115,-0.73,172574208.0,-31.583334,Technology,-7411875.0,-30406000.0,-1.08717,27968000.0,57.045,0.524,2.577,-0.74801004,,1.544,-0.12
GNT,,Asset Management,0.0735,,93637288.0,,0.56,,,Financial Services,,,,,,,,,10.303572,,
GNT^A,,,,,,,,,,,,,,,,,,,,,
GNTA,-0.42886,Biotechnology,,,88834040.0,-0.25827,-0.53,71948704.0,-7.4723077,Healthcare,-4445060.0,-8924736.0,,,0.125,0.741,9.304,,,9.066,-0.65
GNTX,0.18513,Auto Parts,0.0159,0.33812,6866172416.0,0.118710004,1.89,6671423488.0,14.376191,Consumer Cyclical,223275424.0,427630368.0,0.18374,2360809216.0,0.222,0.91,3.693,0.20661,15.973545,1.965,2.1
GNTY,0.08878,Banks—Regional,0.026099999,,420057184.0,0.008640001,2.38,345502464.0,14.775101,Financial Services,,27398000.0,0.23372,117228000.0,,0.592,,0.30715,15.457983,,2.49
GNW,0.02438,Insurance—Life,,0.05588,3078900736.0,0.00294,0.26,3929903616.0,8.011111,Financial Services,-616374976.0,95000000.0,0.011849999,7425999872.0,21.891,0.951,14.861,0.100530006,27.73077,1.472,0.9
GO,0.0422,Grocery Stores,,0.3042,1823250304.0,0.01941,0.51,3336252672.0,19.968086,Consumer Defensive,-156656880.0,51260000.0,0.01202,4263464960.0,129.004,0.129,1.459,0.03704,36.803925,0.244,0.94
GOCO,-0.15880999,Insurance Brokers,,0.82598,264381392.0,-0.0276,-6.54,789682432.0,-2.9514065,Financial Services,43669248.0,-33276000.0,-0.04321,686459008.0,131.66,1.651,1.185,-0.35312998,,1.135,-3.91
GODN,,Shell Companies,,,50645004.0,-0.01539,-1.16,,,Financial Services,70080848.0,1918181.0,,,,,0.05,,,,
GODNR,,,,,,-0.01539,,,,,70080848.0,1918181.0,,,,,0.05,,,,
GOEV,-1.19366,Auto Manufacturers,,-1.82964,59928016.0,-0.25643,-6.1,168184592.0,-0.30396476,Consumer Cyclical,-177652496.0,-258604992.0,,1491000.0,59.52,1.29,0.171,-71.39174,,0.051,-2.27
GOEVW,-1.19366,Auto Manufacturers,,-1.82964,,-0.25643,,,,Consumer Cyclical,-177652496.0,-258604992.0,,1491000.0,59.52,1.29,0.171,-71.39174,,0.051,
GOF,,Asset Management,0.17930001,,2283266304.0,,1.8,,,Financial Services,,,,,,,,,8.894444,,
GOGL,0.11249,Marine Shipping,0.1,0.47618,2398335744.0,0.05407,1.07,3723132160.0,6.774011,Industrials,84329872.0,214080992.0,0.22009,972692992.0,73.78,1.229,1.169,0.34348,11.205606,0.744,1.77
GOGO,1.30819,Telecom Services,,0.66295,1028872256.0,0.08472,0.43,1511033216.0,17.041668,Communication Services,85546248.0,56426000.0,0.13942,404720000.0,1271.647,1.103,3.581,0.2559,19.023256,2.609,0.48
GOLD,0.07734,Gold,0.023,0.34387,30438688768.0,0.04147,0.92,39982047232.0,9.560439,Basic Materials,950374976.0,1627000064.0,0.13189,12336000000.0,14.363,0.48,2.65,0.30879,18.913042,1.621,1.82
GOLF,0.19539,Leisure,0.0119,0.53481,4396049920.0,0.080299996,3.0,5147418112.0,20.252102,Consumer Cyclical,166816000.0,188606000.0,0.07778,2424882944.0,89.224,0.853,2.105,0.13085,24.1,0.902,3.57
GOOD,0.0624,REIT—Diversified,0.0696,0.79653,764737088.0,0.02911,0.21,1611903872.0,57.466663,Real Estate,73512752.0,8478000.0,0.1443,147922000.0,206.129,1.205,3.642,0.38838002,82.09524,2.512,0.3
GOODN,0.0624,REIT—Diversified,0.0677,0.79653,,0.02911,-0.034,1929001344.0,,Real Estate,73512752.0,8478000.0,0.1443,147922000.0,206.129,1.205,3.642,0.38838002,,2.512,
GOODO,,,,,,,,,,,,,,,,,,,766.2069,,
GOOG,0.32101002,Internet Content & Information,0.0044,0.58127,2216631205888.0,0.16483,7.53,2163553730560.0,20.331844,Communication Services,41104498688.0,94268997632.0,0.27738002,339859013632.0,9.324,1.034,1.95,0.32312,24.166002,1.761,8.95
GOOGL,0.32101002,Internet Content & Information,0.0044,0.58127,2216627798016.0,0.16483,7.54,2143723323392.0,20.12835,Communication Services,41104498688.0,94268997632.0,0.27738002,339859013632.0,9.324,1.034,1.95,0.32312,23.9191,1.761,8.96
GOOS,0.19680001,Apparel Manufacturing,,0.67941004,912333312.0,0.05783,0.42,1745005056.0,11.592593,Consumer Cyclical,224750000.0,63600000.0,0.04804,1323800064.0,242.315,1.291,1.85,0.00597,22.357145,0.554,0.81
GORO,-0.57781,Gold,,0.05053,14243553.0,-0.093260005,-0.49,13114756.0,-2.1757143,Basic Materials,-3899750.0,-45307000.0,-0.61311,73897000.0,,1.519,1.384,-0.83303,,0.426,-0.07
GORV,-0.75723,Auto & Truck Dealerships,,0.18451001,14307660.0,-0.023629999,-13.39,597848704.0,-0.43347642,Consumer Cyclical,-4448750.0,-186186000.0,-0.18194,987990976.0,381.466,2.014,0.783,-0.03569,,0.153,-2.33
GOSS,-0.90262,Biotechnology,,1.0,194471552.0,-0.11237001,-0.19,69315672.0,-1.2437681,Healthcare,5953500.0,-71647000.0,-0.68027,105322000.0,372.909,,6.739,-3.5779502,,6.531,-0.69
GOTU,-0.20528,Education & Training Services,,0.70611,732225664.0,-0.095369995,-0.33,-2290462976.0,-8.575757,Consumer Defensive,,-619158976.0,-0.17653999,3507109120.0,15.581,0.019,1.471,-0.46023998,,1.227,-0.33
GOVX,-3.62391,Biotechnology,,,26767590.0,-1.3434501,-13.31,15108598.0,-3.6511629,Healthcare,-14219356.0,-26915400.0,,300677.0,,3.109,0.6,-16.83608,,0.291,-0.86
GOVXW,-3.62391,Biotechnology,,,,-1.3434501,,,,Healthcare,-14219356.0,-26915400.0,,300677.0,,3.109,0.6,-16.83608,,0.291,
GP,-1.20212,Farm & Heavy Construction Machinery,,0.112959996,27279360.0,-0.24584,-0.84,41561188.0,-2.0555556,Industrials,-6276345.0,-20919588.0,-0.84736,24687888.0,204.477,4.041,1.61,-1.6366299,,0.107,-0.45
GPAT,,Shell Companies,,,362249984.0,,0.12,362078240.0,,Financial Services,,1698187.0,,,0.145,,1.76,,84.0,1.003,
GPATU,,Shell Companies,,,,,,363878688.0,,Financial Services,,1698187.0,,,0.145,,1.76,,,1.003,
GPATW,,Shell Companies,,,,,,,,Financial Services,,1698187.0,,,0.145,,1.76,,,1.003,
GPC,0.24416,Auto Parts,0.0327,0.3642,17012445184.0,0.056009997,7.76,21938284544.0,14.4462805,Consumer Cyclical,485518752.0,1087895040.0,0.046690002,23302279168.0,127.177,0.933,1.174,0.063319996,15.768041,0.49,8.47
GPCR,-0.17691,Biotechnology,,,2213504512.0,-0.13013,-2.19,5718070784.0,-50.259743,Healthcare,-68363752.0,-100435000.0,,,0.507,,41.38,,,40.916,-0.77
GPI,0.18294,Auto & Truck Dealerships,0.0046,0.16389,5496062976.0,0.066929996,37.55,10776034304.0,10.245035,Consumer Cyclical,-558374976.0,500000000.0,0.027139999,18868199424.0,183.818,1.331,1.0,0.04434,10.989881,0.19,40.28
GPJA,,,,,219404944.0,,,,,,,,,,,,,,0.14568691,,
GPK,0.25792998,Packaging & Containers,0.0136,0.22654,8821114880.0,0.06737,2.34,14100118528.0,10.966417,Consumer Cyclical,-18875000.0,716000000.0,0.0799,8961000448.0,179.442,0.841,1.729,0.13628,12.55983,0.634,2.68
GPMT,-0.23313,REIT—Mortgage,0.059,,169356272.0,-0.0669,-3.86,1662987136.0,-3.4242425,Real Estate,,-195634000.0,,-140092992.0,240.583,1.816,3.115,1.53192,,3.099,-0.99
GPMT^A,,,,,,,,,,,,,,,,,,,,,
GPN,0.06064,Specialty Business Services,0.0087,0.62988997,29371269120.0,0.03162,5.3,44828459008.0,9.016406,Industrials,3316770816.0,1364488960.0,0.13612,10024320000.0,74.476,0.979,0.926,0.2663,21.77547,0.48,12.8
GPOR,0.12488,Oil & Gas E&P,,0.54947,2908245760.0,0.0714,11.78,3651825408.0,8.057466,Energy,32290624.0,219947008.0,0.29052,886641984.0,33.479,0.57,0.683,0.069,13.9261465,0.325,20.36
GPRE,-0.0152,Chemicals,,0.07658,731205120.0,-0.0058999998,-0.31,1146221824.0,32.31429,Basic Materials,26225000.0,-20329000.0,-0.00786,2587165952.0,66.992,1.528,1.776,0.03845,,0.958,0.35
GPRK,0.61082,Oil & Gas E&P,0.0725,0.75393,415175200.0,0.17427,1.97,816705152.0,3.131274,Energy,96024752.0,107328000.0,0.14972,716838016.0,270.54,1.309,1.284,0.33478,4.116751,0.856,2.59
GPRO,-1.07006,Consumer Electronics,,0.33812,255355632.0,-0.06959,-2.6,250425760.0,9.166666,Technology,-7186625.0,-397537984.0,-0.44368,896011008.0,68.1,1.559,1.32,-0.023740001,,0.765,0.18
GPUS,-2.0903199,Aerospace & Defense,,0.17599002,8526763.0,-0.121429995,-5363.95,131855768.0,,Industrials,19397876.0,-139596000.0,-0.98517996,154192000.0,489.559,3.463,0.225,-0.66786003,,0.109,
GPUS^D,,,,,,,,,,,,,,,,,,,,,
GRAB,-0.042719997,Software—Application,,0.40673,17349179392.0,-0.02036,-0.05,12799570944.0,146.0,Technology,1062249984.0,-213000000.0,-0.08243,2584000000.0,4.651,0.809,2.999,-0.07982,,2.8,0.03
GRABW,-0.042719997,Software—Application,,0.40673,,-0.02036,-12.726,,,Technology,1062249984.0,-213000000.0,-0.08243,2584000000.0,4.651,0.809,2.999,-0.07982,,2.8,
GRAF,,Shell Companies,,,288075008.0,,,286920512.0,,Financial Services,,-21924.0,,,,,10.356,,,10.135,
GRAL,,Diagnostics & Research,,-0.77949,475051232.0,,-87.0,-407683040.0,,Healthcare,,-2883226112.0,,109739000.0,2.824,,11.553,-6.89256,,11.086,
GRBK,0.26507,Residential Construction,,0.32851002,3215884800.0,0.13441,7.71,3556444416.0,8.613825,Consumer Cyclical,-113292128.0,347915008.0,0.17698999,1982011008.0,19.263,1.829,7.347,0.21736,9.37354,0.328,8.39
GRBK^A,,,,,,,,,,,,,,,,,,,,,
GRC,0.10674,Specialty Industrial Machinery,0.0173,0.31340998,1121487872.0,0.06276,1.46,1464813568.0,21.595959,Industrials,68717128.0,38114000.0,0.05797,657528000.0,104.272,0.915,2.394,0.13941,29.28767,1.274,1.98
GRDI,,Capital Markets,,0.0047299997,68069744.0,-0.22151,0.3,95513568.0,,Financial Services,8608250.0,21619000.0,1.03228,20943000.0,,-1.135,0.037,-1.26576,3.200333,0.019,
GRDIW,,Capital Markets,,0.0047299997,,-0.22151,,,,Financial Services,8608250.0,21619000.0,1.03228,20943000.0,,-1.135,0.037,-1.26576,,0.019,
GRDN,0.45536,Medical Care Facilities,,0.19938,1408295936.0,0.0748,0.23,,25.574713,Healthcare,41598752.0,14138000.0,0.01263,1119255040.0,132.884,,0.902,0.05668,96.73913,0.562,0.87
GREE,,Capital Markets,,0.29005,28278946.0,-0.09352,-2.17,84899848.0,-1.4480875,Financial Services,-17415250.0,-19987000.0,-0.2854,72911000.0,,3.204,1.223,-0.28498,,1.035,-1.83
GREEL,,,,,,,,,,,,,,,,,,,,,
GRF,0.11292,Asset Management,0.0344,1.0,40392612.0,0.00364,1.25,,,Financial Services,,4923995.0,5.88356,836908.0,,0.476,3.288,0.36535,8.144,2.779,
GRFS,0.02708,Drug Manufacturers—General,,0.39183,7365073408.0,0.02868,0.26,18025701376.0,8.321428,Healthcare,430270112.0,161491008.0,0.02305,7006118912.0,123.24,0.692,2.26,0.20063,35.846153,0.77,1.12
GRFX,-0.35834,Other Industrial Metals & Mining,,0.32917,13023142.0,-0.07572,-0.38,442625376.0,-0.71612906,Basic Materials,12862500.0,-123296000.0,-0.52601004,234396992.0,71.134,0.615,0.732,-0.57115,,0.52,-0.31
GRI,-1.8906,Biotechnology,,,3087003.0,-0.82528,57.07,-3762680.0,-0.31809884,Healthcare,-3866375.0,-8278000.0,,,2.988,,3.106,,0.014659191,2.867,-2.63
GRMN,0.21909,Scientific & Technical Instruments,0.014099999,0.58432996,40816832512.0,0.10241,7.86,38535995392.0,28.493298,Technology,969167360.0,1517830016.0,0.2548,5956843008.0,1.908,0.983,3.3,0.27583,27.043257,2.128,7.46
GRND,-9.666141,Software—Application,,0.74358004,2666841344.0,0.12732,-0.44,2925112064.0,34.318184,Technology,72479504.0,-51912000.0,-0.16268,319100992.0,,0.331,1.463,0.31779,,1.312,0.44
