Year,Company,Market_Cap
2020,PLMR,2732224160.007477
2023,PLMR,1330203175.0
2022,PLMR,2194376579.9957275
2021,PLMR,2118627094.9935915
2023,PLNT,4159585409.8114014
2021,PLNT,6643664998.114014
2020,PLNT,5211745565.660095
2022,PLNT,4876813595.094299
2023,PLOW,696976927.0477295
2021,PLOW,831976449.760437
2020,PLOW,763191578.9794922
2022,PLOW,647093890.5715942
2023,PLPC,798861225.9971619
2020,PLPC,237348335.2437973
2021,PLPC,319583800.49858093
2022,PLPC,349606204.9976349
2023,PLRX,1054296285.2775574
2022,PLRX,1270141208.8897705
2021,PLRX,1026327580.9734344
2020,PLRX,1377151686.8061066
2020,PLSE,722612634.6619606
2022,PLSE,140967687.07745075
2023,PLSE,246999921.8592167
2021,PLSE,1323870503.380394
2021,PLTK,10277751385.743652
2022,PLTK,3492873397.468506
2023,PLTK,3582148028.489502
2021,PLTR,51501374761.35254
2020,PLTR,20352040000.0
2022,PLTR,17417061845.169067
2023,PLTR,34277120000.0
2020,PLUG,11795918196.658203
2021,PLUG,22465903428.05078
2022,PLUG,18481151889.01269
2023,PLUG,6685233272.911377
2020,PLUR,460806266.7144776
2021,PLUR,115967396.17340088
2022,PLUR,34133797.14797974
2023,PLUR,26256769.04335022
2022,PLUS,1116009510.596466
2023,PLUS,1706521980.298233
2021,PLUS,1378355007.698822
2020,PLUS,983291899.00589
2020,PLX,284610256.06370544
2021,PLX,97811799.47611046
2022,PLX,76484409.35456848
2023,PLX,122080886.18524742
2022,PLXS,2383926005.529785
2023,PLXS,2531492167.3965454
2020,PLXS,1922986431.2210083
2021,PLXS,2434294641.7053223
2023,PLYA,937775450.3536224
2020,PLYA,542718137.4115944
2021,PLYA,1073778825.058937
2022,PLYA,753847162.2347832
2022,PLYM,763111778.7557602
2021,PLYM,1025887214.6472932
2023,PLYM,951052519.6346284
2020,PLYM,531944510.7530594
2022,PM,116214977456.66504
2021,PM,125779051986.69434
2023,PM,136703505343.62791
2020,PM,94460647924.80469
2020,PMCB,202342706.9293213
2021,PMCB,24342557.385864258
2022,PMCB,18429696.73233032
2023,PMCB,16125983.267669678
2023,PMD,23121438.96662712
2020,PMD,25684015.51132202
2021,PMD,48921933.77830505
2022,PMD,37565056.88915253
2020,PMF,326988535.4061127
2023,PMF,220533589.9848938
2021,PMF,376703597.7020264
2022,PMF,254663794.9924469
2021,PML,959083367.8350447
2020,PML,837040255.4655075
2022,PML,632953992.2647476
2023,PML,510746733.8004112
2022,PMM,257970773.8931179
2020,PMM,327955991.6703701
2023,PMM,250195055.403471
2021,PMM,374051937.292099
2021,PMN,251038188.5995865
2023,PMN,59173290.57002068
2022,PMN,183198118.42012405
2020,PMN,197244297.14989665
2023,PMO,285749234.0758324
2022,PMO,304385065.92416763
2021,PMO,417235601.51643753
2020,PMO,373524367.6026344
2023,PMT,1077076366.865158
2022,PMT,1023222556.8056108
2021,PMT,1627142741.6610718
2020,PMT,1205673599.5607376
2023,PMTS,206640609.1075897
2022,PMTS,175845354.55379486
2021,PMTS,387395357.62023926
2020,PMTS,21869092.42563248
2022,PMVP,613085600.346756
2021,PMVP,1535290000.693512
2023,PMVP,316331565.1213646
2020,PMVP,1828952900.0
2023,PMX,216279152.9865265
2021,PMX,410653219.7952271
2020,PMX,355915418.1213379
2022,PMX,257729881.275177
2020,PNBK,27514404.703350067
2023,PNBK,29422918.379187584
2022,PNBK,44015093.68659973
2021,PNBK,41470411.31340027
2020,PNC,37740588157.95898
2021,PNC,69277118721.67969
2022,PNC,54485925974.487305
2023,PNC,46743442527.648926
2022,PNF,67428757.59887695
2023,PNF,56728280.30014038
2020,PNF,85229580.85250854
2021,PNF,96721183.1741333
2020,PNFP,2726114748.154785
2021,PNFP,7266353989.743164
2022,PNFP,6263831696.547363
2023,PNFP,5177895074.871582
2023,PNI,71961780.85517883
2022,PNI,87654381.92415237
2021,PNI,127964075.3622055
2020,PNI,113240953.12213898
2021,PNNT,423771674.0549088
2023,PNNT,429648333.0183029
2022,PNNT,356516708.49084854
2020,PNNT,195473620.4212904
2020,PNR,7155059283.027649
2022,PNR,6527084324.180603
2023,PNR,10581630018.28766
2021,PNR,11504462053.43628
2023,PNRG,203187798.55781555
2022,PNRG,139791251.34597778
2021,PNRG,102355921.63459778
2020,PNRG,120942202.40379332
2022,PNST,400477112.82463074
2023,PNST,422124523.2954025
2021,PNTG,949677961.1587524
2023,PNTG,376287495.86906433
2020,PNTG,1303651950.428772
2022,PNTG,351945438.8412476
2020,PNW,7066256494.644165
2021,PNW,7143225781.570435
2022,PNW,6682021147.506714
2023,PNW,7989528652.984619
2020,POAI,108542346.17801666
2021,POAI,177348054.5433426
2022,POAI,48003982.72832871
2023,POAI,21335104.317917824
2023,POCI,37783510.28880119
2022,POCI,39053546.1055994
2021,POCI,36195967.78880119
2020,POCI,20003036.105599403
2023,PODC,47500200.45757294
2022,PODD,16084496189.648926
2021,PODD,19928930472.231934
2020,PODD,16588626834.589355
2023,PODD,11182722118.115969
2023,POET,212964368.0176735
2020,POET,278384800.0
2021,POET,570688826.7255783
2022,POET,178166268.0176735
2023,POLA,19493376.251220703
2022,POLA,43377152.502441406
2021,POLA,97291263.33007812
2020,POLA,55494657.50732422
2023,POOL,13623638423.50769
2022,POOL,12174046032.089231
2021,POOL,16619614479.104614
2020,POOL,12730290539.154053
2021,POR,4803138679.073334
2022,POR,4479291725.639343
2020,POR,3498859732.4562078
2023,POR,4172152112.819672
2023,POST,5009573725.185394
2022,POST,4785796738.967896
2021,POST,4212286107.1777344
2020,POST,3288458767.299652
2020,POWI,3134008918.1804657
2022,POWI,3655273422.657013
2023,POWI,4336659006.256104
2021,POWI,5625552083.599091
2023,POWL,993788638.2919312
2022,POWL,252702823.08540344
2021,POWL,294540242.34161377
2020,POWL,281907057.2807312
2023,POWW,239889137.73489
2020,POWW,299267637.73489
2021,POWW,730355561.3255501
2022,POWW,347958017.92788506
2022,PPBI,2985311719.720459
2021,PPBI,3995843579.580689
2020,PPBI,1890898663.0599976
2023,PPBI,2098203670.0698853
2020,PPBT,138129133.2206726
2021,PPBT,143453841.6103363
2022,PPBT,63583251.6103363
2023,PPBT,37272940.80516815
2022,PPC,5458571752.706299
2020,PPC,3549731493.0786743
2021,PPC,6895537054.54895
2023,PPC,5413518254.54895
2022,PPG,24826560975.646973
2021,PPG,31535662515.25879
2020,PPG,26533788262.939453
2023,PPG,29674315758.514404
2021,PPIH,61908117.82598496
2022,PPIH,75390680.97834587
2023,PPIH,65179035.10866165
2020,PPIH,45074853.260827065
2023,PPL,16768652432.021606
2020,PPL,16984347969.563477
2021,PPL,18429554930.53125
2022,PPL,17412761429.9563
2020,PPSI,16394486.238598824
2021,PPSI,36244439.27121162
2022,PPSI,30895109.167099
2023,PPSI,68340422.498703
2020,PPT,384154212.5072479
2021,PPT,423726226.4585495
2022,PPT,342240832.7064514
2023,PPT,320253290.88306427
2022,PPTA,130482706.76794052
2023,PPTA,210581003.38397023
2021,PPTA,321685093.2320595
2020,PR,422517927.109314
2021,PR,4702441926.9313965
2022,PR,4772627897.068604
2023,PR,9797924081.81372
2020,PRA,791361469.3969727
2021,PRA,1213890903.2951355
2022,PRA,998061375.7087708
2023,PRA,966344364.7766112
2023,PRAA,757206296.912384
2021,PRAA,1661044997.9415894
2020,PRAA,1574721165.0730133
2022,PRAA,1295252502.0584106
2021,PRAX,4924931793.380737
2022,PRAX,604629241.4524078
2023,PRAX,455469608.2262039
2020,PRCH,1118119811.4967346
2021,PRCH,1776132830.657959
2022,PRCH,226035000.0
2023,PRCH,80669377.31742859
2023,PRCT,1703898834.318161
2021,PRCT,1981217324.242401
2022,PRCT,2153113110.45456
2020,PRDO,803842400.9685516
2021,PRDO,693511131.5576553
2022,PRDO,676436032.526207
2023,PRDO,1123015165.052414
2021,PRE,1226884854.1938782
2022,PRE,603078218.1148529
2023,PRE,77379083.51435661
2023,PRFX,46488274.1314888
2022,PRFX,92175033.39729308
2020,PRFX,614500200.0
2021,PRFX,370035983.2054138
2020,PRG,2031692517.829895
2021,PRG,1777947148.9639282
2022,PRG,633983540.6265259
2023,PRG,1405513581.2530518
2021,PRGO,5854308475.990967
2020,PRGO,5558353206.159058
2022,PRGO,4534603698.642456
2023,PRGO,4193692371.267273
2020,PRGS,1554808039.779663
2023,PRGS,2255944978.5614014
2021,PRGS,2110496891.078949
2022,PRGS,1825607717.2660828
2021,PRI,5160837906.417847
2022,PRI,4176004771.766663
2023,PRI,6562873089.179993
2020,PRI,3753595634.1171274
2020,PRIM,962359307.6934814
2021,PRIM,1314444410.715294
2022,PRIM,872181375.0
2023,PRIM,1756707446.4305878
2021,PRK,1951561875.3112795
2022,PRK,2010551222.2198489
2020,PRK,1263761284.237671
2023,PRK,1526649177.7801514
2022,PRKS,2637377218.730164
2020,PRKS,1142805512.2077942
2021,PRKS,3205882494.314575
2023,PRKS,2680261500.0
2022,PRLB,916127075.6744384
2021,PRLB,1674830121.6278076
2020,PRLB,3256614200.0
2023,PRLB,663896630.4069519
2020,PRLD,1270708610.6060028
2021,PRLD,1317943750.0
2022,PRLD,278771467.6308632
2023,PRLD,130318274.38015938
2022,PRLH,51418514.51434136
2023,PRLH,55397638.1799221
2022,PRM,1163220179.1584473
2023,PRM,659303298.1402588
2023,PRME,1145095735.4211807
2021,PRMW,2511977854.0593567
2020,PRMW,2235890119.625885
2022,PRMW,2011928080.1772768
2023,PRMW,2212319320.1772766
2022,PRO,1165995646.0155487
2023,PRO,1634282055.5782318
2020,PRO,1507769247.210884
2021,PRO,1674879502.3906708
2020,PROC,1120342354.4311523
2021,PROC,1150804778.4805298
2022,PROC,789768000.0
2023,PROC,408422867.0883179
2022,PROF,98906471.06609344
2023,PROF,249714355.3304672
2020,PROF,431858937.0574951
2021,PROF,358413560.405159
2023,PROK,577313570.3830719
2022,PROK,1135719538.8507843
2021,PROK,1235299824.0423205
2021,PROP,558745565.4998779
2020,PROP,372497051.7187119
2022,PROP,78224390.52348137
2023,PROP,154586275.85935593
2020,PROV,79478836.81818008
2021,PROV,115639699.11798476
2022,PROV,97453036.6910076
2023,PROV,89835231.14719391
2020,PRPH,62902741.11843109
2021,PRPH,99208196.36106493
2022,PRPH,215205474.90549088
2023,PRPH,83373042.81663895
2020,PRPL,2672524645.614624
2021,PRPL,2259713109.210968
2022,PRPL,435387170.50457
2023,PRPL,183830134.100914
2022,PRPO,23832650.28692245
2020,PRPO,72624370.0
2021,PRPO,83592134.2615509
2023,PRPO,8314749.497885704
2020,PRQR,391248154.8841477
2021,PRQR,683663264.6524429
2022,PRQR,60770070.24108172
2023,PRQR,106184256.10518456
2021,PRSO,545845168.3792114
2023,PRSO,20867319.738149643
2022,PRSO,186707600.0
2020,PRSO,157054042.09480286
2022,PRT,87349723.91161919
2023,PRT,80536932.60774612
2021,PRT,77717856.35275841
2020,PRT,19918005.97318411
2023,PRTA,2594899475.0
2020,PRTA,537265184.6906662
2021,PRTA,3830770949.536896
2022,PRTA,3260699646.4435577
2023,PRTC,550668300.0
2022,PRTC,646436700.0
2021,PRTC,1148981419.18602
2020,PRTG,209542251.20056152
2021,PRTG,426216057.59887695
2022,PRTG,143050857.59887695
2023,PRTG,43838167.19985962
2020,PRTH,242403695.8018303
2021,PRTH,513235074.81098175
2022,PRTH,346510533.58535767
2023,PRTH,248934384.73272324
2020,PRTS,619304924.0398407
2022,PRTS,296189304.3708801
2021,PRTS,894296880.3310394
2023,PRTS,236034793.4436798
2020,PRU,18656541584.014893
2022,PRU,27722292549.1333
2021,PRU,32508206680.29785
2023,PRU,32314786285.40039
2021,PRVA,2816951336.145401
2022,PRVA,4072384064.19754
2023,PRVA,2749995000.0
2023,PRZO,8505825.271457434
2020,PSA,32782629164.398197
2021,PSA,45081652179.07715
2022,PSA,47351165833.6792
2023,PSA,44285437249.72534
2020,PSEC,1980862900.0525815
2021,PSEC,3333530240.6259155
2022,PSEC,2684141216.6259155
2023,PSEC,2619202479.3740845
2020,PSF,290789090.19584656
2022,PSF,216026460.987854
2021,PSF,333372095.19996643
2023,PSF,217590139.83535767
2023,PSFE,727966841.1035538
2021,PSFE,5646448500.0
2022,PSFE,1005432087.5749588
2020,PSHG,109883920.70026398
2021,PSHG,1007008200.0
2022,PSHG,50350412.37125397
2023,PSHG,24491434.35568809
2023,PSMT,2280460779.350281
2020,PSMT,2029011392.8070068
2021,PSMT,2376054543.502808
2022,PSMT,1764500014.6751404
2020,PSN,3561444997.215271
2021,PSN,3584805421.772003
2022,PSN,4162452081.012726
2023,PSN,5771154587.974548
2020,PSNL,1428820123.0304718
2021,PSNL,1268597080.9085846
2022,PSNL,195828139.88642693
2023,PSNL,79781836.5152359
2023,PSNY,5439614700.630859
2022,PSNY,10425927644.019531
2021,PSNY,21057902077.242188
2022,PSNYW,2321384997.514664
2023,PSNYW,801932971.6970673
2020,PSO,4601331125.692383
2021,PSO,6421286035.942383
2022,PSO,6341601073.855957
2023,PSO,6999002486.028809
2021,PSQH,272480295.1498032
2022,PSQH,275016310.4494095
2023,PSQH,255855329.85019684
2023,PSTG,11672388689.987185
2021,PSTG,8244730669.998169
2020,PSTG,5043179992.50412
2022,PSTG,8968930315.01007
2022,PSTL,337898512.75730133
2023,PSTL,310949550.0
2020,PSTL,324032087.28313446
2021,PSTL,418954959.21287537
2020,PSTV,226419080.9970856
2021,PSTV,168929852.2507286
2022,PSTV,39800227.5
2023,PSTV,7901082.396811247
2020,PSTX,861577717.3639069
2021,PSTX,708106156.4546356
2022,PSTX,342882678.3409767
2023,PSTX,231178702.63609317
2023,PSX,48681117472.684814
2022,PSX,31451021522.59546
2020,PSX,18395994151.04956
2021,PSX,26124498617.838623
2021,PT,79740000.0
2020,PT,72563403.0418396
2022,PT,4305960.1711034775
2023,PT,16745399.2395401
2022,PTA,1000450371.0851668
2021,PTA,1382942995.3022003
2023,PTA,965628007.0466996
2023,PTC,17020725920.10498
2020,PTC,9937567346.64917
2022,PTC,12566120816.688538
2021,PTC,14390971759.986876
2022,PTCT,3861594898.688507
2020,PTCT,3596206350.0
2021,PTCT,2862349411.5737915
2023,PTCT,1723871310.2622986
2022,PTEN,4590823933.069336
2020,PTEN,1109792247.227539
2021,PTEN,3537449856.0
2023,PTEN,5439811838.534668
2023,PTGX,982528745.9762572
2022,PTGX,496565795.9762573
2021,PTGX,1043789471.553421
2020,PTGX,1151584885.0593567
2023,PTIX,8219776.949111223
2022,PTIX,10203244.322133064
2021,PTIX,33415179.685206413
2022,PTLO,1216735707.0018768
2023,PTLO,951018915.2154922
2020,PTMN,121776812.112751
2023,PTMN,177947385.0
2022,PTMN,194124420.0
2021,PTMN,225091890.52631375
2021,PTN,215030200.0
2020,PTN,229691350.0
2023,PTN,29517781.81357384
2022,PTN,115725345.4914093
2020,PTON,35555509542.475586
2021,PTON,31188102386.17773
2022,PTON,2482866589.3775024
2023,PTON,1809304049.1361084
2021,PTPI,192133600.0
2023,PTPI,16619556.58323288
2022,PTPI,48994067.0838356
2020,PTSI,204652091.69483185
2021,PTSI,489641030.0168991
2022,PTSI,674045620.0675964
2023,PTSI,469175808.3896637
2021,PTVE,2244272782.2164307
2023,PTVE,1457343235.5541077
2022,PTVE,1564896137.783569
2020,PTVE,2247983442.3914185
2020,PTY,2333431753.074646
2021,PTY,2876053310.634613
2022,PTY,1911889500.0
2023,PTY,2126671930.343628
2021,PUBM,1086160190.7243729
2022,PUBM,685496880.4063797
2023,PUBM,498768065.72437286
2023,PUK,29471439401.137207
2020,PUK,36985976323.078125
2021,PUK,52677509156.54883
2022,PUK,26782439465.137207
2020,PULM,86924261.2135315
2022,PULM,13038639.356184006
2023,PULM,7414128.295507431
2021,PULM,58436480.0
2023,PUMP,1107242071.920395
2022,PUMP,838504119.8673248
2021,PUMP,901001260.2653503
2020,PUMP,422897714.03980255
2023,PVBC,171196129.5865059
2022,PVBC,252819070.4134941
2021,PVBC,283030154.0874481
2020,PVBC,136502788.40260506
2023,PVH,4264295691.384888
2022,PVH,2491868638.589859
2021,PVH,5705659735.675049
2020,PVH,3310492542.672729
2021,PVL,59303491.830825806
2020,PVL,21238954.961299896
2023,PVL,83819998.7411499
2022,PVL,109559997.79701231
2021,PW,169396305.33813477
2020,PW,67189006.16546631
2022,PW,36170873.45863342
2023,PW,3932353.4868478775
2023,PWM,23010521.137313843
2020,PWOD,144517261.69649124
2021,PWOD,180465158.175602
2022,PWOD,172845181.14879608
2023,PWOD,159038691.82439804
2021,PWP,724209225.0
2022,PWP,345980704.82997894
2023,PWP,556411330.6800842
2022,PWR,18706359891.35742
2021,PWR,16675769374.00818
2023,PWR,27522078486.328125
2020,PWR,7723666667.861938
2022,PWUP,78738522.26594925
2023,PWUP,84096465.60756683
2022,PX,552406410.5136871
2023,PX,619165907.723999
2023,PXDT,130253319.4032669
2023,PXLW,66163420.72080374
2022,PXLW,94268237.8375888
2021,PXLW,279877138.28463554
2020,PXLW,120030982.20803738
2021,PXS,32574147.440695763
2020,PXS,33815476.91848278
2023,PXS,39808092.30616093
2022,PXS,41199233.97946358
2023,PYCR,4082506246.356964
2022,PYCR,5285978224.498749
2021,PYCR,6287381492.713928
2023,PYN,30516569.671154022
2022,PYN,39424420.76730728
2020,PYN,49522203.77445221
2021,PYN,58101378.79657745
2023,PYPD,30683696.357192997
2022,PYPD,238802137.61871335
2021,PYPD,1587932190.4748535
2020,PYPD,2247189360.949707
2023,PYPL,59765409928.66895
2021,PYPL,266020476400.91016
2022,PYPL,87991941410.88965
2020,PYPL,201429675499.5586
2022,PYXS,117063114.7001028
2023,PYXS,118251571.56670094
2022,PZC,163937519.14215088
2020,PZC,225116122.97058105
2021,PZC,243246249.4354248
2023,PZC,154042797.8553772
2023,PZG,18505213.40587139
2021,PZG,53430543.53394508
2022,PZG,20069033.491253853
2020,PZG,74281487.06789017
2020,PZZA,2665183714.4874573
2021,PZZA,4143162971.3035583
2022,PZZA,2284139328.6964417
2023,PZZA,2225738937.826538
2021,QBTS,1967961344.046875
2022,QBTS,1585246143.9882812
2023,QBTS,194378971.99731445
2023,QCOM,121192137512.20705
2020,QCOM,120454794143.67676
2021,QCOM,134526327911.37695
2022,QCOM,120072468582.15332
2023,QCRH,817168995.70961
2022,QCRH,857926362.87117
2020,QCRH,458760213.684845
2021,QCRH,865394919.0509796
2020,QD,234860961.8062973
2021,QD,276529847.2251892
2022,QD,170463595.48425674
2023,QD,401536458.3244324
2020,QDEL,14750102380.297852
2021,QDEL,9490276299.627686
2022,QDEL,4805986617.704773
2023,QDEL,4910873677.555847
2020,QFIN,1828706409.105301
2021,QFIN,3112170381.1950684
2022,QFIN,1990356232.6202395
2023,QFIN,2384701386.697769
2023,QGEN,9000882000.0
2022,QGEN,9174232048.706057
2020,QGEN,11614471066.970823
2021,QGEN,11485569987.823486
2020,QH,62256714600.0
2021,QH,23246069400.0
2022,QH,156844172.712636
2023,QH,120238292.1234846
2020,QIPT,168912803.2875061
2021,QIPT,271897897.5343704
2022,QIPT,179685303.2875061
2023,QIPT,219328106.5750122
2020,QLGN,1337589000.0
2022,QLGN,72148742.06161499
2023,QLGN,27292219.742298126
2021,QLGN,351286000.0
2023,QLYS,5615518162.338257
2022,QLYS,5131085267.532349
2021,QLYS,4096696223.701477
2020,QLYS,3607846188.63678
2021,QMCO,496522676.6869354
2020,QMCO,440927480.0
2023,QMCO,58470817.08586693
2022,QMCO,103522105.82826614
2020,QNCX,2163830000.0
2021,QNCX,3966733314.4836426
2022,QNCX,57557879.85723019
2023,QNCX,48469792.20635891
2022,QNRX,106503998.11094284
2023,QNRX,16516875.879559517
2020,QNRX,5014762200.0
2021,QNRX,11020536930.0
2020,QNST,889021592.5640106
2021,QNST,985556726.0259628
2022,QNST,589313550.0
2023,QNST,503442161.9870186
2020,QNTM,307781175.0
2021,QNTM,190703624.3331909
2022,QNTM,99576262.5
2023,QNTM,146165876.6998291
2020,QQQX,1100281756.5170288
2021,QQQX,1365193371.84906
2022,QQQX,1001437679.1755676
2023,QQQX,1097138162.473297
2023,QRHC,150837901.94392204
2021,QRHC,124339348.05607796
2020,QRHC,38728649.51401949
2022,QRHC,172036731.446743
2020,QRTEA,2425253420.649353
2021,QRTEA,3953658534.151245
2022,QRTEA,779867904.139801
2023,QRTEA,236676335.7902985
2020,QRTEB,62125161.39091492
2021,QRTEB,94277994.14627077
2022,QRTEB,60441476.629714966
2023,QRTEB,68030139.7782898
2021,QRVO,15859860309.83496
2022,QRVO,7532935862.752441
2023,QRVO,9056408044.91748
2020,QRVO,12238055275.871338
2022,QS,3796677611.114502
2021,QS,11078534333.312988
2020,QS,7561754000.0
2023,QS,3020187145.832062
2023,QSG,81059251.71046257
2021,QSI,1021016178.68042
2022,QSI,336666000.0
2023,QSI,203223835.9136581
2020,QSR,17842908661.22461
2021,QSR,19623022969.35498
2022,QSR,17212982567.89746
2023,QSR,21563161703.07715
2022,QTI,216986965.5462265
2023,QTI,231781542.9971695
2023,QTRX,1041606036.5753174
2022,QTRX,422936597.568512
2021,QTRX,1910890445.137024
2020,QTRX,1294907524.4178772
2022,QTTB,349492998.47946167
2021,QTTB,1708391312.1643066
2020,QTTB,2322717553.6071777
2023,QTTB,253979381.55937195
2020,QTWO,5501444960.778809
2021,QTWO,4831095611.206055
2022,QTWO,1941119085.992432
2023,QTWO,1945338891.595459
2020,QUAD,117864271.88708782
2021,QUAD,165321175.0
2022,QUAD,99581693.77417564
2023,QUAD,195662481.161356
2020,QUBT,347637119.3907738
2021,QUBT,586460976.015377
2022,QUBT,236468605.1015377
2023,QUBT,101747452.04308031
2022,QUIK,93592428.96499634
2023,QUIK,124404165.51818848
2021,QUIK,77535617.93136597
2020,QUIK,44988014.48249817
2022,QURE,913566987.145996
2023,QURE,326760897.857666
2020,QURE,1793532697.1679688
2021,QURE,1558810094.2626953
2020,QXO,8679916651.570312
2021,QXO,19881922139.22656
2022,QXO,9203986572.257812
2023,QXO,10743443526.128906
2021,R,3297211489.3554688
2020,R,1628864587.3046875
2022,R,3098135913.8183594
2023,R,4515418328.955078
2021,RA,1103870978.5085678
2020,RA,765342485.298729
2022,RA,951380796.3890076
2023,RA,677188575.0
2020,RACE,32851066365.81421
2021,RACE,37501488724.365234
2022,RACE,33176050000.0
2023,RACE,52999189732.36084
2020,RAIL,43032263.46001625
2021,RAIL,85498317.95988083
2023,RAIL,50393047.439956665
2022,RAIL,70399274.35998917
2023,RAMP,1921078554.1641235
2022,RAMP,1209666645.8358765
2021,RAMP,3146065837.5076294
2020,RAMP,3448482562.4923706
2023,RAND,33992033.5969162
2020,RAND,26538209.03251648
2021,RAND,41631850.43392181
2022,RAND,37811942.01541901
2023,RANI,63705966.1033392
2022,RANI,280599155.7653427
2021,RANI,521949573.0613709
2021,RAPT,1083753648.3707428
2020,RAPT,1123892726.6292572
2023,RAPT,580096199.2921829
2022,RAPT,839778191.35952
2022,RARE,3816560917.9367065
2023,RARE,3285689520.6329346
2020,RARE,7575058013.012695
2021,RARE,8312379613.012695
2020,RAVE,6418103.965222836
2021,RAVE,19108445.165348053
2022,RAVE,20421239.652228355
2023,RAVE,34570240.330696106
2023,RAYA,28890001.41620636
2023,RBA,11515875000.0
2020,RBA,10675473376.602173
2021,RBA,11275698297.203064
2022,RBA,11512189835.655212
2023,RBB,227545339.24560547
2021,RBB,448858991.6992188
2020,RBB,196816396.9116211
2022,RBB,369983756.22558594
2020,RBBN,675419500.986969
2021,RBBN,1043671511.1688384
2022,RBBN,387449962.75325775
2023,RBBN,467732393.0909348
2023,RBC,6843596629.724121
2020,RBC,3519926277.2621155
2021,RBC,6192535574.633789
2022,RBC,6074265447.637939
2023,RBCAA,761360186.8133545
2020,RBCAA,476771278.1219482
2021,RBCAA,875434626.373291
2022,RBCAA,661977186.8133545
2020,RBKB,70073633.90331268
2021,RBKB,120854835.77041626
2022,RBKB,108104100.0
2023,RBKB,75085225.38127899
2021,RBLX,45216674408.87695
2022,RBLX,21450238944.443848
2023,RBLX,17332558525.336914
2023,RBOT,92963883.89980316
2021,RBOT,2353197463.994751
2020,RBOT,1536814193.0026245
2022,RBOT,526952655.0
2020,RC,1642251441.6183472
2021,RC,2363664576.0079346
2022,RC,1705700238.8720398
2023,RC,1700653673.1279602
2022,RCAT,125933026.7637968
2023,RCAT,73071319.6336031
2021,RCAT,262423321.43831253
2020,RCAT,40720861.6181016
2020,RCEL,653900848.0342865
2021,RCEL,460537466.1542893
2022,RCEL,136965718.5042858
2023,RCEL,379709508.0771446
2023,RCFA,115173033.58240128
2022,RCFA,106224494.60639954
2023,RCG,12558263.83236885
2022,RCG,15013791.33598566
2020,RCG,9190684.498553276
2021,RCG,18451528.502893448
2020,RCI,15936767588.623049
2021,RCI,19454257715.820312
2022,RCI,16250930946.044922
2023,RCI,16187680702.63672
2023,RCKT,1864096252.137268
2021,RCKT,2719269715.032715
2022,RCKT,1451975431.310455
2020,RCKT,2079709220.967285
2021,RCKY,354647846.746521
2023,RCKY,109500592.5792122
2022,RCKY,149427337.22179413
2020,RCKY,183034637.9019165
2021,RCL,22844121923.980717
2023,RCL,23663377492.67578
2022,RCL,9733470840.682983
2020,RCL,16623946432.34253
2020,RCM,7239169051.778198
2021,RCM,9290619010.53308
2022,RCM,7821679911.599243
2023,RCM,6361182380.622559
2020,RCMT,10756847.445355654
2021,RCMT,46384137.01795578
2022,RCMT,127327513.37430954
2023,RCMT,149070080.78453064
2023,RCON,44572816.19056702
2021,RCON,406906671.4302063
2020,RCON,135156283.80943298
2022,RCON,81956471.42829895
2020,RCS,262816744.9207306
2021,RCS,313950494.05765533
2022,RCS,218883709.43069455
2023,RCS,245205177.35767365
2020,RCUS,1567067362.75708
2021,RCUS,3188076966.82489
2022,RCUS,2391743490.68927
2023,RCUS,1641123766.55365
2020,RDCM,148160628.59745026
2022,RDCM,178387907.3770523
2021,RDCM,178544514.02549744
2023,RDCM,136101035.42804718
2020,RDFN,6080175857.162476
2021,RDFN,6100877214.187622
2022,RDFN,711160178.5812378
2023,RDFN,857288955.3546906
2020,RDHL,13087118800.0
2021,RDHL,5864873200.0
2022,RDHL,642831080.0
2023,RDHL,16326885.0
2020,RDI,66800832.59353638
2021,RDI,104972734.81292725
2022,RDI,68253023.20861816
2023,RDI,43980669.62585449
2023,RDIB,29074205.717811584
2021,RDIB,38149394.282188416
2022,RDIB,31427034.282188416
2020,RDIB,40838335.717811584
2020,RDN,2111643734.1906736
2021,RDN,3366911483.376343
2022,RDN,2901582802.032715
2023,RDN,3777021382.6884766
2020,RDNT,1135244521.8124695
2021,RDNT,2167688306.2625427
2022,RDNT,1505031001.8124695
2023,RDNT,2084856213.7374573
2022,RDUS,792312144.5121765
2023,RDUS,775330085.6199265
2021,RDUS,1219648533.2317352
2020,RDUS,535353572.25608826
2023,RDVT,274767318.14289093
2020,RDVT,253483477.42843628
2022,RDVT,237829575.8094788
2021,RDVT,354410007.6665878
2021,RDW,640736872.6143837
2023,RDW,192287601.9798517
2022,RDW,158354497.6143837
2020,RDWR,1017956366.3881302
2021,RDWR,1416068079.2633057
2023,RDWR,710553711.2039566
2022,RDWR,915068909.4474792
2020,RDY,11535302589.363523
2021,RDY,10851867397.199709
2022,RDY,8719477226.700073
2023,RDY,11140073832.601318
2022,RDZN,688514476.7189026
2023,RDZN,285398141.22161865
2021,REAL,1430003673.110962
2020,REAL,1569966088.9720917
2023,REAL,228930768.61810684
2022,REAL,162747000.0
2021,REAX,363444002.7952194
2022,REAX,281376011.1808777
2023,REAX,283330009.3173981
2022,REBN,51663520.93720436
2023,REBN,15470977.973222733
2021,REE,2535117783.197021
2022,REE,380267681.68029785
2023,REE,82084209.15985107
2022,REFI,282789042.00553894
2023,REFI,288872645.24030685
2020,REFR,90498061.59825324
