Ticker,Year,Beta,Current Assets,Cash And Cash Equivalents,Current Liabilities,Total Liabilities Net Minority Interest,Depreciation And Amortization,Capital Expenditure,Net Income,Interest Expense,Tax Rate For Calcs
CMCSA,2023,0.9214321988377132,23987000000.0,6215000000.0,40198000000.0,181344000000.0,14336000000.0,-15540000000.0,15388000000.0,4087000000.0,0.262
CMCT,2023,0.8208780106515222,134802000.0,19290000.0,71283000.0,514431000.0,52669000.0,-13326000.0,-48485000.0,35098000.0,0.21
CME,2023,0.37889780924729516,94890200000.0,2912000000.0,93416900000.0,102968200000.0,352600000.0,-76400000.0,3226200000.0,159400000.0,0.223
CMI,2023,1.0153195412897975,15198000000.0,2179000000.0,12903000000.0,22101000000.0,1024000000.0,-1213000000.0,735000000.0,375000000.0,0.21
CMLS,2023,1.0977305578262035,286897000.0,80660000.0,143739000.0,1153719000.0,58176000.0,-24814000.0,-117879000.0,71269000.0,0.21
CMND,2023,-1.8111831562252767,4190011.207925,3924754.329513,3593633.89855,3593633.89855,41585.017535,,-6233657.760584,,0.4
CMPO,2023,0.35659470183855285,139377000.0,41216000.0,40910000.0,406814000.0,8387000.0,-10944000.0,19239000.0,27525000.0,0.0389
CMPR,2023,1.6743212179804943,457979000.0,203775000.0,663963000.0,2418671000.0,151764000.0,-113234000.0,173682000.0,119822000.0,0.125
CMPS,2023,1.3105993039155288,261296000.0,220198000.0,19604000.0,50243000.0,242000.0,-66000.0,-118464000.0,2204000.0,0.19
CMPX,2023,1.3596431329561418,153881000.0,24228000.0,7801000.0,8337000.0,1890000.0,-30000.0,-42494000.0,,0.0
CMRE,2023,1.0036131941941673,1117661000.0,745544000.0,662770000.0,2847633000.0,166143000.0,-282326000.0,385749000.0,152123000.0,0.21
CMS,2023,0.43523689834003737,2839000000.0,227000000.0,2895000000.0,25392000000.0,1180000000.0,-2574000000.0,887000000.0,643000000.0,0.154088
CMT,2023,0.8326945151300084,102879000.0,24104000.0,46186000.0,74424000.0,12912000.0,-9100000.0,20324000.0,1011000.0,0.210596
CMTL,2023,1.1432154678357296,305486000.0,18961000.0,211970000.0,445727000.0,33318000.0,-18311000.0,-26899000.0,16187000.0,0.128
CNC,2023,0.43119929506791754,40756000000.0,17193000000.0,36716000000.0,58685000000.0,1293000000.0,-799000000.0,2702000000.0,725000000.0,0.25
CNDT,2023,1.2077687447219665,1655000000.0,498000000.0,868000000.0,2529000000.0,264000000.0,-93000000.0,-296000000.0,111000000.0,0.107
CNET,2023,0.5807169407016501,8960000.0,817000.0,4855000.0,4979000.0,1652000.0,-81000.0,-5974000.0,,0.000335
CNEY,2023,2.687184813133022,72449365.0,195502.0,22524707.0,22632988.0,2759851.0,-683392.0,-5625740.0,712490.0,0.076
CNH,2023,1.0921370614131225,35352000000.0,4322000000.0,17458000000.0,38117000000.0,564000000.0,-1195000000.0,2371000000.0,1345000000.0,0.22
CNI,2023,0.861331680851215,3089000000.0,475000000.0,5035000000.0,32549000000.0,1817000000.0,-3187000000.0,5625000000.0,722000000.0,0.133015
CNK,2023,0.8567891902585447,1060000000.0,849100000.0,730300000.0,4518000000.0,209500000.0,-149500000.0,188200000.0,173000000.0,0.13505
CNM,2023,1.0951212460059856,1773000000.0,1000000.0,774000000.0,3545000000.0,154000000.0,-39000000.0,371000000.0,81000000.0,0.194
CNMD,2023,1.4220004261070103,615649000.0,24296000.0,310729000.0,1465799000.0,71874000.0,-19032000.0,64459000.0,39775000.0,0.203
CNNE,2023,1.3457949270516896,177300000.0,106200000.0,107500000.0,377500000.0,38300000.0,-10000000.0,-313400000.0,17900000.0,0.372
CNP,2023,0.5393134012052829,3027000000.0,90000000.0,3864000000.0,30048000000.0,1401000000.0,-4401000000.0,917000000.0,701000000.0,0.156394
CNSL,2023,1.8772050031947187,256155000.0,4765000.0,317245000.0,3221652000.0,315162000.0,-515035000.0,-250514000.0,,0.171
CNSP,2023,-0.7208249096751401,1591170.0,548721.0,6132968.0,6132968.0,4134.0,-3901.0,-18851226.0,13805.0,0.0
CNTA,2023,1.1588284959176192,315092000.0,128030000.0,39385000.0,124002000.0,810000.0,-169000.0,-151085000.0,9906000.0,0.14
CNTB,2023,0.9625501622275044,120971000.0,106007000.0,24264000.0,24849000.0,988000.0,-294000.0,-59503000.0,23000.0,0.21
CNTM,2023,-0.015089253134953616,4662761.0,1923332.0,6536381.0,23421819.0,683729.0,-163888.0,-3539881.0,281808.0,0.132568
CNTX,2023,1.7080917251280676,16047211.0,14449827.0,4191715.0,4191715.0,12044.0,,-23964211.0,,0.0
CNTY,2023,1.7487140740792557,207017000.0,171327000.0,93619000.0,1145221000.0,45267000.0,-60157000.0,-28198000.0,93925000.0,0.224
CNVS,2023,0.949975503294367,32721000.0,5167000.0,31249000.0,32227000.0,3771000.0,-1069000.0,-21407000.0,1066000.0,0.21
CNXC,2023,0.9951519090640308,2858649000.0,295336000.0,2074039000.0,8348533000.0,388295000.0,-180532000.0,313842000.0,201004000.0,0.231
CNXN,2023,0.542179754136368,1048639000.0,144954000.0,327965000.0,347614000.0,12654000.0,-9595000.0,83271000.0,,0.264
COCO,2023,0.5594769568592457,262937000.0,132537000.0,82585000.0,83245000.0,660000.0,-599000.0,46629000.0,31000.0,0.195
COCP,2023,0.8128108028740081,29091000.0,26353000.0,3262000.0,4875000.0,-1388000.0,-118000.0,-17984000.0,,0.0
CODA,2023,0.708753148569557,40888087.0,24448841.0,3279368.0,3412750.0,667530.0,-2130340.0,3124149.0,0.0,0.086834
CODI,2023,0.895667202181297,1603820000.0,450477000.0,312358000.0,2297600000.0,142367000.0,-55776000.0,246286000.0,105132000.0,0.21
CODX,2023,1.058533057116322,62141108.0,14916878.0,5747570.0,9307045.0,1230474.0,-1365306.0,-35332865.0,,0.073
COE,2023,0.7013283117834407,29783000.0,21298000.0,39130000.0,39347000.0,99000.0,-287000.0,-15032000.0,,0.25
COEP,2023,-0.2817807847892063,1749713.0,1469134.0,2988696.0,3757125.0,1001237.0,,-21266537.0,107685.0,0.0
COHN,2023,0.0627530335765934,594960000.0,10650000.0,8115000.0,680964000.0,563000.0,-373000.0,-5113000.0,6526000.0,0.34778
COHR,2023,2.2755842717796213,3660099000.0,926033000.0,1343767000.0,6542355000.0,559761000.0,-346816000.0,-156154000.0,288475000.0,0.21
