Ticker,Year,Beta,Current Assets,Cash And Cash Equivalents,Current Liabilities,Total Liabilities Net Minority Interest,Depreciation And Amortization,Capital Expenditure,Net Income,Interest Expense,Tax Rate For Calcs
ABTS,2020,0.26224626790054345,2295657.0,5249.0,1894884.0,1894884.0,,,72716.0,0.0,0.0
ABUS,2020,1.024452674332558,127704000.0,52251000.0,9541000.0,35114000.0,1978000.0,-229000.0,-63745000.0,4011000.0,0.0
ABVC,2020,-0.9756704891650765,6172966.0,4273208.0,4844391.0,8944638.0,37142.0,,-9791164.0,405032.0,0.020377
AC,2020,0.9706126448126101,595768000.0,39509000.0,48757000.0,273156000.0,52000.0,-11084000.0,18816000.0,180000.0,0.31369
ACA,2020,1.1252120879116898,664900000.0,95800000.0,310300000.0,754500000.0,,-82100000.0,106600000.0,10600000.0,0.229
ACB,2020,2.3669666673554546,417514000.0,162179000.0,272256000.0,656695000.0,114720000.0,-348814000.0,-3282694000.0,76115000.0,0.024623
ACCD,2020,1.505523499873166,453981000.0,433884000.0,79075000.0,84662000.0,8212000.0,-2365000.0,-50652000.0,3724000.0,0.0
ACCO,2020,1.7220928795128863,728200000.0,36600000.0,556900000.0,2306000000.0,70700000.0,-15300000.0,62000000.0,38800000.0,0.211
ACEL,2020,1.4557730709757413,151984000.0,134451000.0,52390000.0,432370000.0,43577000.0,-25761000.0,-410000.0,13707000.0,0.27
ACET,2020,1.2623440602180407,100336000.0,84330000.0,22479000.0,44008000.0,1226000.0,-990000.0,-36678000.0,134000.0,0.071278
ACHC,2020,0.29636688058481314,2523395000.0,378697000.0,1308185000.0,4599906000.0,95256000.0,-224964000.0,-672132000.0,158105000.0,0.221
ACHR,2020,1.8958059121465243,37400000.0,36600000.0,3800000.0,5900000.0,200000.0,-1900000.0,-24800000.0,200000.0,0.0
ACHV,2020,1.4377675788239437,36975000.0,35853000.0,2935000.0,3012000.0,255000.0,-17000.0,-14730000.0,0.0,0.0
ACI,2020,0.24314309407609605,6988000000.0,1717000000.0,6832200000.0,24429400000.0,2118400000.0,-1630200000.0,850200000.0,533900000.0,0.246744
ACIU,2020,1.2722620298863427,231767000.0,160893000.0,14018000.0,23262000.0,1967000.0,-1706000.0,-61921000.0,184000.0,0.0
ACIW,2020,1.2530274061888886,1154914000.0,165374000.0,905605000.0,2180306000.0,163764000.0,-46633000.0,72660000.0,56630000.0,0.263277
ACLS,2020,1.2959833181973195,470791000.0,203479000.0,84431000.0,143022000.0,9939000.0,-7434000.0,49982000.0,5211000.0,0.105644
